ACCOUNT_ID,TOTAL_DEPOSITS,TOTAL_WITHDRAWALS,TXN_COUNT,ENDING_BALANCE
6423,545834,3438471,8,-1054171
6424,2980018,3231647,11,1331199
6425,3074445,2152603,10,4254722
6426,3701938,203085,8,12831061
6427,858663,2202390,7,965836
6428,3170322,269199,9,7138936
6429,840187,988856,3,4549567
6430,3747845,2150885,14,9087956
6431,3323773,1349871,10,11869427
6432,2904275,1704311,10,7980313
6433,3223182,2466046,12,10592398
6434,3596168,2566253,11,7172020
6435,388279,1570788,7,4444441
6436,2494739,1186508,8,9729991
6437,1961547,1958970,6,8905632
6438,2984679,1614549,11,7680924
6439,5023876,5385592,18,6946488
6440,4210746,2675637,12,6579063
6441,4480023,836768,9,11240724
6442,1595131,2392082,5,2383159
6443,3064690,2000176,8,4160205
6444,3191509,2014925,11,4301221
6445,1583645,1532088,7,3152073
6446,4369225,1034619,12,4651431
6447,1225558,2558486,8,7658804
6448,3632602,918128,11,4486428
6449,1792383,4766399,11,4906918
6450,592874,1806691,6,5971818
6451,2620194,2473367,11,8807396
6452,895360,1192013,8,8347562
6453,110754,2214974,5,-189103
6454,1086596,2258246,5,5410901
6455,887762,586485,4,3790910
6456,1342569,3976331,12,2363490
6457,3815999,976234,8,7871451
6458,4937275,3296510,15,6932841
6459,1245067,2378513,8,5636179
6460,2507228,3592875,11,5046158
6461,2941505,1832307,9,5038162
6462,3581316,2016216,12,5059608
6463,1659212,2434453,7,4797041
6464,2722062,3622755,14,-603610
6465,3723556,2435247,11,6600768
6466,1687085,2069943,5,5074272
6467,2112138,1718870,10,8377231
6468,4235775,2136156,15,10172909
6469,2040741,2231112,7,3338286
6470,2306444,3411201,10,-409504
6471,1715309,1650432,10,5221560
6472,5012645,3785616,21,3330561
6473,655715,1060702,5,2864534
6474,2107596,1920422,10,2965580
6475,3492966,3946051,12,4202948
6476,2722382,2543394,9,3444029
6477,2259173,4383138,15,-607729
6478,2721073,6796734,17,4336639
6479,1045680,2305256,7,3176956
6480,4205469,2681492,15,7924688
6481,256586,4415887,9,-1125067
6482,3324759,1111989,11,11999602
6483,3702634,3387825,12,8774475
6484,1052960,5013172,13,547965
6485,2668218,1931667,8,7801541
6486,3423520,2990043,12,1042691
6487,4766330,1990142,15,4159144
6488,3986268,2674257,14,2762629
6489,1650119,1050908,4,8331938
6490,3807604,3050921,13,2039118
6491,5189717,2467830,18,5838170
6492,2093754,3154616,11,7290919
6493,5477120,5377007,19,2029541
6494,3696119,968717,11,5271933
6495,3158456,4358175,11,8686701
6496,2479957,2352040,8,954516
6497,4537528,2271531,14,7163697
6498,3974300,3398274,12,2984719
6499,2206166,2790262,11,831093
6500,4544186,985775,9,5558455
6501,2737306,1586025,9,4769078
6502,2603910,2655335,11,5060366
6503,4577389,1219556,14,11328816
6504,2570471,2023603,10,4363987
6505,3288063,3703054,13,2657871
6506,4632398,1201917,11,4107985
6507,3793027,707294,10,10259457
6508,1760736,1626907,6,1238235
6509,2422123,2190616,11,9639652
6510,2734057,608256,8,11101625
6511,2907616,2195812,11,7381104
6512,209635,4825848,9,-2172035
6513,2730873,988999,7,3045730
6514,1248917,2729430,9,4556807
6515,3017704,2156200,11,4725494
6516,3157689,2095869,11,8359666
6517,1454446,2533770,10,286771
6518,727589,973482,4,6901267
6519,562391,3716739,8,-2901208
6520,3447675,6077912,17,1477552
6521,563192,1233206,6,36556
6522,2493891,1750917,8,8256273
6523,2956894,3777026,12,4951000
6524,2020187,1799591,9,589119
6525,1788646,2974308,9,5608129
6526,2241472,1329708,6,3130415
6527,4422661,611628,10,7029806
6528,5470477,2239608,12,8613015
6529,2441302,1973556,9,3359138
6530,4946706,920028,9,12236341
6531,2969844,3332715,12,3633548
6532,2774962,5138816,14,3745999
6533,2865761,2370449,11,9512574
6534,1619798,2980609,8,1973836
6535,3032702,4129060,15,5092005
6536,1953519,2079939,12,2025459
6537,2862113,2854341,11,777495
6538,4990886,2181469,13,5147636
6539,4097681,603477,8,10994284
6540,5057809,2280444,14,12169971
6541,6062974,2099974,13,8287514
6542,628230,2907613,7,5399409
6543,1995807,3646920,11,4789546
6544,3713250,2331504,13,1663495
6545,2631980,565088,7,6377601
6546,3114665,1229427,10,6948233
6547,2613300,1584322,12,10140277
6548,1489787,3704918,9,-2176961
6549,1759506,3095674,7,502489
6550,3085750,2507137,11,8114996
6551,1715976,1151436,6,9577921
6552,1945234,2745716,11,-284691
6553,2840977,1542393,8,6914972
6554,2814462,898841,7,5000768
6555,4025669,3288282,14,1930682
6556,2482596,1101855,7,7345808
6557,2612260,548730,8,9651772
6558,3870913,958636,8,12730018
6559,1930329,1879430,10,4433740
6560,2180217,1283725,8,6514579
6561,5998828,1795935,16,7043146
6562,2679428,487256,7,4232247
6563,288172,4148243,8,428927
6564,2968061,2989857,10,5268521
6565,1143211,1191769,5,1078626
6566,1820556,3341273,9,-1051860
6567,1075171,472357,7,8961934
6568,1254355,1528547,8,8957949
6569,239655,2113251,6,6710811
6570,1921351,3101360,10,1578976
6571,2873293,2653385,11,5534505
6572,2182055,3954073,12,7141120
6573,1270641,3105432,11,7199472
6574,2275294,2711781,12,1684966
6575,5027317,1568207,16,5897019
6576,6208570,1705347,13,14332431
6577,4316735,3101451,13,10183335
6578,2919820,2230673,10,3457374
6579,5600224,1219397,14,12580240
6580,2536903,2030105,8,3796654
6581,3890766,2410667,13,8444870
6582,1159391,2794242,7,5281334
6583,1162888,1716810,6,4050040
6584,2278258,1154700,9,5759874
6585,4072348,3216488,12,7552603
6586,3470495,1718956,10,9757185
6587,2159455,2893307,11,8074178
6588,3595716,2156166,9,11425602
6589,3636826,1807139,15,3212991
6590,1516690,4835482,11,-2469630
6591,3787802,498121,8,3615871
6592,3461041,4070758,14,907196
6593,3246712,2984680,12,10179603
6594,4713454,933960,11,13501536
6595,6472772,1085500,17,15362108
6596,787798,1974149,8,1055126
6597,2461482,1228023,7,8170515
6598,1363252,2800653,9,-776128
6599,1269199,1369647,9,2999897
6600,1136280,2603097,11,-1045750
6601,3402832,1342438,8,6898819
6602,1413261,1962461,8,3939918
6603,3302114,3247105,12,9960064
6604,3111844,2346703,9,3442362
6605,3783001,2759683,12,7519198
6606,2130865,4890767,14,-871682
6607,3575850,435924,7,4762791
6608,4301591,2545627,12,4377268
6609,3722160,1917958,11,7288857
6610,3005552,2251490,12,10498749
6611,2854474,4538914,16,-1269563
6612,2202433,1644642,6,3744237
6613,4876610,1831597,13,8703560
6614,2473388,3002630,13,5435943
6615,2000254,2439678,10,9277677
6616,2944608,2595044,8,2294766
6617,3406673,3164255,12,2281676
6618,2709747,587195,10,4186746
6619,2051974,4360519,11,3294442
6620,1330705,3558746,9,2614558
6621,2263228,3489139,7,5754582
6622,3235585,2541566,12,5999674
6623,2789679,1286151,8,2659131
6624,1585962,1498917,10,6748539
6625,1246551,233746,4,5198088
6626,1925470,671746,7,10586739
6627,1818446,1207668,9,746792
6628,1340515,3006487,9,8115002
6629,2757183,2128408,8,8955742
6630,1402931,1716777,8,4370358
6631,2588318,2748300,8,5640461
6632,4736601,426541,9,7677951
6633,1236765,1688708,7,7188195
6634,5423381,1521221,13,7852519
6635,3356404,1760286,13,4819826
6636,2407578,0,6,3920192
6637,4397211,3385586,14,3300107
6638,2254661,1674236,11,9340418
6639,2108947,4156079,13,2917854
6640,4035652,2341738,10,8602965
6641,4106093,1996179,11,8747208
6642,3472140,2141274,12,2623044
6643,5473702,2857374,13,10352072
6644,2521367,1582903,5,1044586
6645,1696843,2818799,9,2724952
6646,2632995,159701,8,3498073
6647,1150327,1865355,6,2877100
6648,2281646,1995046,7,3805057
6649,1565098,1734751,7,9084561
6650,2184547,487264,5,6208664
6651,1766878,2244003,11,7794757
6652,4338442,3867491,15,2104256
6653,1126521,2446805,7,3416945
6654,3026689,2798523,12,6460168
6655,4973060,928452,9,12587659
6656,960213,1266443,8,7140093
6657,1332479,1033418,6,1090577
6658,3598727,2413221,12,6515671
6659,4098735,1889428,9,2585046
6660,2561666,3187949,10,5999258
6661,3436969,2003619,12,7710399
6662,3566282,5811113,17,872146
6663,3276030,1752209,11,10438481
6664,79923,1375975,4,1973655
6665,3241206,1268437,8,8982697
6666,1007944,1436377,7,-202014
6667,3752009,5467612,14,7778345
6668,2463306,776615,8,6821146
6669,3394917,2320982,12,6970904
6670,2710961,1288506,10,9303583
6671,4147484,2780827,12,10609211
6672,1512562,2389546,9,2160667
6673,2305209,2232699,7,8099772
6674,1541070,1900800,6,296243
6675,1596240,0,3,3995176
6676,2759281,2550498,12,6349563
6677,2395281,2430394,10,4854355
6678,1602815,248379,5,3768017
6679,1430657,3397018,10,2465974
6680,2235150,2809435,10,8348209
6681,328756,1591770,6,6872513
6682,1319028,1986085,7,3530763
6683,3622941,2974307,14,10008851
6684,2549976,861836,7,7426025
6685,5573415,1479829,13,10158617
6686,2240626,773333,7,3348068
6687,1425359,612164,5,1399340
6688,653387,2842604,7,2246754
6689,5973553,931327,14,14841142
6690,1477415,4053548,9,158223
6691,974670,707394,6,304348
6692,2487097,2077846,8,5944307
6693,4522501,2030738,10,4083226
6694,6619481,3252313,16,12278502
6695,4876816,4001805,16,9519396
6696,3139508,2154159,8,7473495
6697,1334737,872159,5,1974481
6698,3494360,3861044,17,715606
6699,1997876,285856,8,2260060
6700,505405,4240659,9,-2758193
6701,2691812,2491230,10,9567975
6702,3429115,1556284,11,10001876
6703,4179878,818254,11,5533291
6704,4221488,2673477,12,10136557
6705,4263569,1154855,10,10523969
6706,2229635,2215855,13,2510181
6707,4715708,759218,12,4382864
6708,1478014,1571262,10,1840699
6709,3994945,2517901,15,11070206
6710,2217152,833961,6,7678242
6711,559587,847435,4,7371978
6712,1589460,1193534,6,922317
6713,4934217,3939823,14,1571082
6714,1441775,4496198,9,6566043
6715,2668986,1714126,9,5232527
6716,3677864,1047059,10,10219445
6717,2680933,1761054,12,7238673
6718,4921868,1334691,12,10016718
6719,2335379,2064504,10,4986955
6720,1338215,3532606,13,3832723
6721,2094936,4548817,12,5789856
6722,2937456,524031,9,7681449
6723,4201792,1195938,12,6183698
6724,2841005,2094486,10,6123521
6725,3769440,1795595,13,4227684
6726,4279077,2383362,13,3944039
6727,5155313,2596699,13,3987094
6728,3305418,710873,13,10600499
6729,1441446,2109386,8,5095063
6730,6176576,1134224,12,8475799
6731,904293,2506848,7,2404985
6732,2801015,1511419,9,7438812
6733,2633640,1231200,9,11311776
6734,3703996,1572855,11,10504554
6735,4271637,4452570,15,312785
6736,3099853,3501137,12,3161493
6737,2305947,2145085,10,8530213
6738,4542208,1555061,13,6701156
6739,2343039,2903328,10,9387605
6740,2758545,3323394,11,4341991
6741,4617067,2226924,10,6532406
6742,4094537,276846,8,8952840
6743,1085208,1339967,7,6837545
6744,1854815,2734844,13,5776540
6745,5179874,1779555,11,10517418
6746,3275666,1417769,10,9353044
6747,4708279,3410237,12,7157348
6748,1741156,2930057,10,2948154
6749,3327610,2720488,10,9605167
6750,6744505,3988055,17,6329427
6751,3661652,1986945,10,5571817
6752,6601528,2927672,18,6373314
6753,3832345,923079,8,4152279
6754,1544089,2668498,9,2660740
6755,1101711,2366063,8,-1139466
6756,2365347,3767964,10,7322031
6757,2473611,2026208,7,7849454
6758,1266155,2782699,7,4253857
6759,1979740,1725217,8,6796648
6760,3443075,3240250,11,9815644
6761,3762657,5498440,16,4191049
6762,3360314,3497436,14,1137702
6763,1380273,1780064,10,3976929
6764,1388056,3069220,7,4256657
6765,1980128,3730819,10,302006
6766,2941567,2325927,10,7805071
6767,1192193,596656,5,9261791
6768,4181276,2551652,14,6552017
6769,4766888,1327617,11,3992794
6770,1280534,3421526,10,-754200
6771,3550966,1988826,11,2768310
6772,1370781,1461273,7,1519279
6773,4158752,3355547,16,2426623
6774,2764845,925950,6,4240108
6775,1966716,1559682,6,1732569
6776,5383121,1568188,15,9219367
6777,3187148,4363892,15,1937732
6778,2620787,1863677,10,2101731
6779,4408177,2581479,13,8063858
6780,2520778,1623430,7,1904914
6781,3581914,2015074,11,9789996
6782,4156156,4386024,13,5431109
6783,3658933,2185853,10,8718651
6784,4903519,67995,8,4986111
6785,942955,969531,2,6593262
6786,2949843,4130965,13,7431732
6787,2892506,1568462,7,11134514
6788,1832459,1978957,8,930628
6789,1900493,3544873,12,-1283958
6790,1467263,840307,4,6161271
6791,3572716,1885024,11,9008540
6792,388033,1141234,4,6099891
6793,3440058,2183870,11,7776579
6794,2105271,3017445,10,3466654
6795,4835695,1110344,8,12238484
6796,2005862,992136,11,1433221
6797,3260951,1808391,11,5192623
6798,3706922,1327432,12,2512704
6799,5523995,122625,10,11680010
6800,6081511,180783,14,11788895
6801,2424960,3205935,13,2980050
6802,1257604,2587632,11,4866363
6803,2425187,3171220,12,1511345
6804,2324432,1861235,8,5136728
6805,1665293,4036254,9,449804
6806,2705605,1125889,8,10487108
6807,5362386,5738192,21,5711043
6808,4828237,1933724,13,10513100
6809,3028767,1297601,9,8982573
6810,2565781,2840996,10,1131303
6811,2439258,3010931,11,8282624
6812,1819376,2729299,9,5091452
6813,2149713,2473354,11,3445363
6814,3209328,3681621,12,6987301
6815,3134145,544246,8,5630217
6816,1126134,991035,8,4884750
6817,2460522,2531844,11,7991641
6818,2733429,1128678,8,6739474
6819,4743647,2545619,13,11931472
6820,1946229,2401387,10,8679038
6821,3234452,3311095,11,2394030
6822,3715304,2377822,11,4735728
6823,2240766,2789676,13,2674537
6824,1605506,891063,6,5548931
6825,3176987,2454975,10,4901596
6826,2722795,557859,7,3138581
6827,3561891,639199,9,4706648
6828,3815047,1850581,11,10828221
6829,2680010,975301,11,9313635
6830,2088698,3921450,11,3226925
6831,3107623,4343033,17,3562195
6832,1264408,4543980,10,-268911
6833,4709229,984634,12,9676159
6834,1804061,864681,4,8382510
6835,1528930,0,3,3757288
6836,379799,2285795,8,448592
6837,5106888,1548892,11,10004548
6838,785773,3634751,9,2272947
6839,1059963,1192649,7,5776193
6840,4572151,1439421,11,4345731
6841,2685155,2416715,11,8123111
6842,1866308,1423218,8,8557495
6843,4037697,1461648,12,6671402
6844,2007725,1201572,8,5038158
6845,5898897,3767155,16,5895336
6846,3582768,4791428,13,7126205
6847,3714032,607372,9,10995160
6848,4141973,1562784,10,11664767
6849,2160898,2096942,9,8576427
6850,3353801,1660628,10,10981778
6851,1994016,411601,9,2484068
6852,3257884,2145095,8,6073578
6853,4583579,1304598,10,8189242
6854,4580624,3775798,14,1005927
6855,2202178,2453663,9,6126698
6856,2822636,3039043,10,1219921
6857,1239509,4021529,9,4027188
6858,5091035,938952,9,7913486
6859,2844834,0,5,9030130
6860,1120317,3956151,9,5059976
6861,3473978,2697534,9,6372639
6862,3585400,3651495,16,3315307
6863,1490531,5098816,10,-858168
6864,4291989,1763373,9,12059161
6865,4193497,1929749,12,10219051
6866,1562127,1102691,5,7628979
6867,2339800,1829964,11,4006984
6868,649756,2240015,8,-1136364
6869,4229715,2034000,10,9066459
6870,1599161,3762384,8,2286316
6871,3595476,840965,9,4611998
6872,3674899,2461571,11,7617132
6873,1332788,3185558,10,6186976
6874,1784742,2868918,9,-715855
6875,1258321,5368684,14,5031792
6876,1665074,265108,7,8464605
6877,3372361,2203646,10,4519285
6878,1992411,1342062,6,2363920
6879,3644123,2783060,12,3275577
6880,3557719,1706445,14,6989520
6881,2262529,1802530,9,5865294
6882,2293675,3432804,9,1118809
6883,3612180,1201760,8,11024198
6884,2839930,4710552,16,6871713
6885,2500813,218574,7,6251467
6886,2322915,2805118,10,8116591
6887,3341153,0,6,10906806
6888,2333867,1419036,6,7419882
6889,4058144,2353738,12,6379038
6890,2729273,2868725,12,8288564
6891,2354159,1447627,8,1369977
6892,4412841,1930031,11,7810131
6893,1083769,537237,5,2549440
6894,4366338,3110866,14,10371284
6895,4005805,2769965,13,9453937
6896,3748102,2020711,12,11044345
6897,1923378,1877030,7,7645489
6898,1869615,1225120,8,5751810
6899,5021713,3101973,13,7102078
6900,1112469,3516171,11,2772859
6901,1916553,3487501,12,-380736
6902,1094637,1693887,8,5597651
6903,1039529,2739214,8,1221949
6904,4715135,3124750,18,3640319
6905,2565725,3424436,12,6361584
6906,1439167,135858,5,11023159
6907,2836465,826277,7,3846739
6908,2343201,1411965,9,9790934
6909,915419,2663926,8,6112028
6910,4228176,2425256,13,4100283
6911,3641555,2417323,9,9369681
6912,4729436,4345754,17,3220087
6913,935748,125386,3,1397354
6914,2751143,2089458,11,7476234
6915,3719921,2338734,12,5475599
6916,1010624,2504236,9,3052423
6917,4468654,139834,9,9856032
6918,2257309,200500,7,5771353
6919,2451243,1848010,8,2630435
6920,6649190,2352492,18,9123301
6921,2985897,2147398,9,8027676
6922,3826903,2982748,13,3585393
6923,3670039,2020948,11,9863341
6924,2602234,1222204,7,7520801
6925,2986259,1713218,11,9068926
6926,4013837,3319890,10,10545043
6927,1467257,3421284,10,2372487
6928,1033306,2288025,9,3380146
6929,1424046,3096226,10,-432708
6930,3294628,1211056,6,3971892
6931,2293588,3329060,12,8858724
6932,1881872,3245286,10,2787816
6933,1627260,3546566,11,7123452
6934,2698832,4002475,14,2771289
6935,1625781,1091269,7,5316425
6936,1604402,1766550,7,6357702
6937,2151703,1144491,8,10330843
6938,914276,4337298,11,-2804878
6939,2879411,1573341,8,2311797
6940,3507091,2983136,10,4344104
6941,1007132,530308,4,2961564
6942,3310305,671682,11,4387871
6943,2962778,2499854,12,6864320
6944,2438047,3188569,12,3363464
6945,5513875,2776124,14,3162842
6946,853125,2721199,10,2682776
6947,2940097,655911,9,3091830
6948,4261580,3850385,12,3534686
6949,4077742,1586633,11,7182520
6950,1550829,2551783,7,6102450
6951,2247244,713244,6,7832630
6952,2588935,2712211,10,5891488
6953,2428842,1429840,7,7173833
6954,2235894,2802768,13,5530939
6955,2152500,1634040,9,10359799
6956,3001529,1302480,11,10743796
6957,3548369,2603000,13,2128760
6958,392513,1144476,6,4141840
6959,2623940,2898856,11,3976087
6960,1141276,2085073,8,996401
6961,4235585,1827683,13,7340244
6962,3586927,654989,10,3642138
6963,3428788,3298553,11,7135946
6964,1551664,3881338,13,1235900
6965,1414875,1286098,8,791429
6966,4368118,756451,8,9480875
6967,2777854,2834225,11,5409769
6968,2485343,1395985,7,5687803
6969,4678640,2736752,14,7475915
6970,2354567,1541929,10,9661723
6971,3921248,2280861,12,7871974
6972,2305490,1552143,9,3481335
6973,2473984,2349082,10,7657777
6974,4442179,1949858,12,7591879
6975,3435361,2162674,11,9696837
6976,2606678,1029249,10,2061633
6977,2345017,1074704,5,6816930
6978,3337586,2263878,13,6452477
6979,1010923,3434817,6,-277046
6980,5864342,4028362,18,5066475
6981,1845090,3534439,9,-1291864
6982,1447200,2158519,9,1427815
6983,3543319,4607711,18,5315649
6984,1997473,2748936,9,4392116
6985,2383517,1209766,11,9939979
6986,3358720,2531790,8,5855964
6987,1872617,1198971,8,2425693
6988,3536098,2781115,13,3474437
6989,3426039,2840461,12,10241498
6990,2669315,1967972,11,7008208
6991,2889178,6381724,14,-2863662
6992,2686554,190335,5,11365698
6993,520297,1531828,5,1013029
6994,2446753,3376820,12,7525653
6995,6145459,4107642,18,2203265
6996,1652420,1581353,5,8531107
6997,4935843,2337403,14,4343286
6998,2621895,2095946,14,3254550
6999,2516226,2143094,9,3046281
7000,2406523,6190420,16,-2252776
7001,1326251,0,3,5753420
7002,2939674,481983,5,11856340
7003,1170531,2412890,9,1249804
7004,3640597,1453782,10,10137691
7005,1171945,4777927,11,-2899314
7006,1943471,1470540,6,3934179
7007,1039309,2312842,7,7821504
7008,1685687,1097252,8,3990192
7009,4108305,0,8,12611643
7010,3678640,2204061,10,6561786
7011,4364784,1184130,11,11054210
7012,3266407,1265840,12,11587996
7013,1360385,1120163,6,3088463
7014,2000715,4609085,10,-404511
7015,2420397,1856567,7,1057443
7016,2715773,1382144,8,3124430
7017,1500518,553608,6,2942954
7018,1801644,3558525,9,-1387758
7019,1783285,6758037,15,2816711
7020,5071547,0,12,11432416
7021,3888586,1648243,10,2625312
7022,4366162,784172,11,5045605
7023,3469145,1805207,10,3747808
7024,1720775,1553969,8,3629526
7025,772459,1868763,5,8642822
7026,3744296,3272670,13,7201315
