ACCOUNT_ID,AMOUNT_CENTS,TXN_TYPE
3574,322107,W
6015,338395,W
4559,944296,D
34,296731,W
4464,148249,D
3867,599941,D
2079,964245,D
973,864229,D
9478,948113,W
9658,361901,W
5171,616129,W
545,751119,W
2690,334064,D
9086,659147,W
4790,787212,W
229,991751,W
9047,879582,D
2220,158828,W
4730,13694,W
7860,617225,D
6387,232946,D
7831,767504,D
7986,991568,D
5176,898099,W
7633,29528,W
916,539704,D
146,943253,D
2291,456310,W
4922,772762,W
3432,753273,W
1201,182830,W
3774,434996,W
817,438137,W
5796,651825,D
5196,756951,D
6937,755707,D
3774,67182,D
6171,68201,W
9119,493471,D
228,961508,W
5391,324339,D
2851,16787,D
1622,944687,W
6137,513837,W
7915,983222,D
1347,115564,W
5368,734412,D
1279,765587,D
8415,218893,D
7933,699244,W
7028,836669,D
8359,255897,W
687,224530,W
2633,990224,D
8127,206956,D
9534,130990,W
3340,358494,W
7622,191284,W
9733,864125,D
4464,40191,D
159,92214,W
9709,7380,W
7602,436049,D
941,135738,W
9617,61928,D
5376,462765,W
5969,744935,D
4068,563562,D
1894,137999,D
9939,811838,D
4683,279196,W
896,725721,D
8202,829420,D
7533,635420,D
9690,359163,D
7236,445645,D
982,874357,W
3532,830408,W
1245,663129,D
9638,571096,W
8865,595719,W
1762,615303,W
1057,584955,W
4666,864324,D
3199,551815,W
6799,994803,D
430,155662,D
8098,192372,D
3679,957155,W
6595,191774,D
3243,645141,W
361,281696,W
4481,63660,W
1930,923299,W
4983,814473,D
6886,378831,D
2153,592829,W
575,444733,W
5540,907915,W
5744,557694,W
9795,988856,D
57,472517,D
5053,398146,D
2350,892493,D
6051,737741,D
2568,20925,W
7916,746117,W
7597,450694,D
4230,974852,D
7306,794623,D
3108,134373,D
4996,456536,D
3508,998288,W
461,859148,W
2775,316391,W
7253,443518,D
8695,14212,D
8000,951561,D
7076,954898,W
5617,981790,D
2275,558754,W
9155,284591,W
2635,537609,W
7208,241466,D
1470,700997,W
3362,593329,D
2385,180775,D
5784,540800,D
736,51883,W
1481,66808,D
1066,967111,D
5233,459999,D
910,456101,D
1883,873142,W
1775,810751,D
1466,614390,W
6721,511219,W
4245,348529,D
2024,7995,W
3275,98312,W
8044,356169,W
3422,269312,W
4148,911808,W
3240,454957,W
6290,390452,W
4730,489148,D
7098,72830,D
4734,765404,W
8003,636672,D
8260,500929,D
4192,969146,W
519,731959,W
3521,771885,D
4965,755340,D
5430,790867,D
468,935962,D
83,308885,D
6166,650523,D
2008,936716,D
4269,210308,W
3587,468000,W
1627,520077,W
1718,929607,W
4979,146066,W
287,631086,D
815,491060,D
2112,592701,W
323,907811,D
2606,61015,W
5340,959248,D
8828,10393,D
31,693219,D
9381,313806,D
5210,151230,W
8292,783410,D
6306,475012,D
1417,630291,W
7406,397340,D
8045,300403,W
8951,937275,D
833,281843,W
5104,748334,W
5259,91931,W
3859,655584,W
3897,474707,D
553,86036,W
4617,224370,D
7313,820870,W
2087,42656,D
9229,10553,D
2695,506154,W
4732,577615,W
6417,360914,W
6179,290575,D
3609,61648,D
550,800173,D
6994,332804,W
4861,723872,W
9413,162166,W
8747,129437,D
3158,894064,D
4998,328476,D
6869,800257,D
5084,977529,W
5826,475130,D
1819,171360,D
7518,581420,W
6058,938158,W
4437,619894,W
6592,470306,D
1570,658939,D
2083,819680,D
4285,258779,D
232,277372,D
3136,899199,D
4044,521989,W
2338,708034,D
1292,548625,D
9429,990206,D
8437,822384,W
4478,163214,D
1249,755917,D
6413,978844,D
6578,833468,D
2447,724633,W
9161,21347,D
4026,192270,D
294,363275,D
5771,469848,D
7961,831470,D
5111,653390,D
1225,608415,D
7464,433013,W
9723,863350,W
2572,710664,D
9177,165234,W
1605,890104,W
9258,373267,D
884,609708,D
9052,698879,W
470,243864,D
5861,448945,D
3891,275610,D
4768,461461,W
688,431398,D
3866,771604,D
2569,603020,D
5119,974016,W
4607,991379,W
5763,317820,W
2173,7878,D
5940,575115,D
3039,527205,D
4555,100605,W
6826,442886,W
3366,685762,W
6387,753204,W
9665,916147,W
8586,745881,W
5867,580322,W
2065,239464,D
81,479685,W
3162,207628,D
1125,393960,W
9019,882328,W
3222,490184,D
8442,866541,D
2673,706250,W
3261,638664,W
1313,288326,W
9821,757662,W
1049,624786,D
8082,67969,W
6325,917075,D
9881,605983,D
8102,177343,W
2282,151390,W
5511,886160,W
818,752108,D
4622,768878,W
9033,333028,D
2848,881559,D
2686,999007,W
5560,104746,D
1217,766917,W
2757,47337,D
1271,593171,D
2868,352940,W
4776,205273,D
7231,277536,W
6385,266200,W
7658,732871,W
6957,449524,W
815,515434,W
2938,924416,W
2021,25410,W
468,953184,D
2683,712243,D
4464,587118,W
2951,88298,W
4828,370573,W
2342,485014,D
8487,400482,W
4063,706131,W
8023,959871,D
5358,161928,D
5190,104277,D
1264,193392,W
6863,490460,W
8025,609245,W
9002,539743,D
8957,422017,W
6934,842564,D
1279,920159,W
7867,922178,D
118,855372,D
315,103363,D
8834,447763,D
4183,185583,W
2484,907707,W
2736,665726,D
8264,257171,W
3448,193702,D
2774,442101,D
8171,957158,W
7598,151280,D
330,516733,D
6368,370230,D
2706,788096,W
4304,487326,D
1643,391666,D
5125,97119,W
3600,774220,W
9598,360767,D
9774,938323,D
5554,24204,D
9184,229267,D
6418,20841,W
2572,94245,W
7643,10073,D
3115,355727,D
5524,70404,D
5923,780143,D
2301,537311,D
6218,903816,D
2190,68878,D
4085,365213,W
1617,350702,W
3127,334092,W
3346,445414,D
2155,742488,D
1624,628113,D
7631,305388,W
1722,640521,W
9713,239926,D
5657,717041,D
1519,701069,D
6464,360856,W
6008,512563,W
7461,832363,D
7999,125545,D
1123,19290,W
9395,566474,W
4906,563468,W
8164,895012,D
7583,87433,W
3853,524209,D
9748,967513,W
1903,435634,W
5458,737561,D
2925,508776,D
7178,25513,D
1595,743736,D
715,687931,D
2357,979551,W
4793,622004,W
5112,854026,D
2910,704982,W
5348,243731,W
5014,365206,W
7275,376234,D
5634,816105,D
8498,274009,D
1548,184179,D
7653,869436,W
7472,732101,D
0,648101,W
6717,870188,W
8683,927037,D
7043,901637,D
1078,724429,D
3658,424066,D
6966,236738,D
2526,646493,W
6984,776320,W
1405,543882,W
517,305481,D
8403,1767,W
1842,656678,W
5819,770023,D
5682,664284,W
968,334469,D
5062,142723,D
2673,483101,D
5636,446746,D
8810,288485,D
6191,872855,W
8716,2844,W
1838,158088,W
2439,900060,W
8838,743070,D
632,616711,D
5816,339764,D
3245,434820,D
3695,22192,W
3543,947829,D
532,584580,W
852,719352,W
6723,690795,D
7305,970440,W
5551,876482,D
2298,184862,D
3134,228913,D
5293,886753,D
7033,7216,W
2037,942511,D
3006,80794,W
1472,707725,D
6047,278347,D
3925,504505,D
3994,614331,W
5628,570666,W
6869,965038,D
7595,490228,W
3008,65667,W
5640,874177,D
3631,556541,D
2343,856489,D
2353,415565,D
6674,961283,D
546,631344,D
5807,992402,W
786,954843,W
1980,342072,W
4162,542912,W
7013,520385,W
2655,115976,D
8240,474890,D
5052,513396,D
6858,884730,D
3837,819634,W
6676,96632,D
9182,676963,W
1071,347281,W
2371,22538,W
7321,789081,D
6315,240639,W
7128,330638,W
9323,765274,W
5843,772006,D
3350,220157,W
9584,712412,D
1015,459013,W
9388,13429,D
2191,840929,D
4436,149579,D
8870,407697,D
5272,486500,D
1204,693888,D
4055,644100,W
8358,175275,D
7557,39281,W
6288,502418,D
4707,264225,D
1306,270012,W
4483,173099,D
9083,210269,W
2073,809183,W
757,249524,D
6061,937894,D
2736,336292,W
5581,205583,D
3829,881341,D
5685,192445,D
204,361197,D
4896,831601,W
2748,131975,W
4189,296185,D
3366,304230,D
3334,986029,D
9240,92911,W
8256,187468,D
8025,905658,W
3023,374074,D
1283,148458,W
5677,305376,W
3204,952095,D
7555,634520,W
477,449066,W
8814,559968,W
6424,219993,D
6434,839638,W
9822,110393,D
5265,459918,D
1487,403761,W
5750,32112,D
621,426101,D
1320,159626,W
7863,208620,W
5251,855473,W
2583,453525,W
6625,663313,D
4173,931811,D
6016,202555,D
5478,215123,D
7810,935013,D
6676,792775,W
3354,524681,W
6890,363775,D
3087,664463,D
9695,636695,D
9344,199535,W
9097,959073,D
4431,384720,D
7598,637483,D
5270,915251,D
2261,172644,W
5357,257102,D
2814,835735,W
3542,32335,D
5241,159701,W
9700,106661,D
1816,836157,D
1989,421924,W
7666,254113,W
1949,399544,W
7315,703575,D
7549,72161,D
1114,36186,D
6511,637654,D
1267,980208,D
2552,44148,D
4416,827094,W
5997,5795,W
4138,13920,D
1047,411743,D
3969,954438,D
979,568601,W
7196,374376,W
7991,993384,W
3756,394837,W
6548,310960,W
7320,377845,W
3393,686795,D
3331,543493,D
568,615891,D
4401,858249,W
9999,895840,W
8811,969728,D
2281,832131,W
5006,634075,D
5333,586889,D
2650,183034,D
9688,40007,D
2671,785595,W
5462,828788,W
6798,564239,D
1786,634172,W
5531,496312,D
8828,204840,D
1880,406334,D
7336,930760,W
3522,173703,D
375,735541,D
8904,403905,W
9649,541812,D
8686,864577,W
6205,347052,D
7730,774799,D
4518,11669,W
8408,668346,D
8387,47211,W
5499,2118,W
3532,463707,D
4508,304310,D
1330,565971,W
905,376376,D
923,322234,W
6827,843395,D
2249,387094,W
826,938259,W
6971,499312,D
9489,709264,D
596,265297,D
664,344585,D
5201,833693,D
5377,410084,W
5530,881552,W
3758,302892,W
1525,56927,W
8870,824878,D
8021,294543,D
4029,394037,D
8174,645289,D
2976,376415,D
6658,485796,D
9794,140836,W
2660,784199,W
1196,83656,W
389,297025,W
2374,250068,D
6504,551381,W
9215,90821,W
891,421239,D
2414,97626,D
868,750812,D
740,796063,D
7438,78905,D
4183,484245,D
7487,377273,D
4621,99408,W
1868,909041,W
9605,345939,W
7123,555718,W
1110,833570,D
6896,970182,D
8988,419848,W
4571,530254,W
504,680700,D
5358,680991,W
1427,212049,D
9453,278037,D
6488,332933,D
339,779686,D
344,320358,D
8926,252411,W
9967,334281,W
8206,548056,D
4300,290775,D
4657,465334,D
1701,513592,D
7505,416015,D
5505,884331,D
5403,919907,W
8961,238390,D
7178,284691,W
7985,460812,D
78,14564,D
3133,449067,W
5591,304074,D
4278,565633,W
1145,74327,D
7223,917956,D
3778,501769,W
7445,288559,D
5501,28763,D
3740,293868,W
8440,990874,D
290,711588,W
5738,730206,D
8076,784212,D
1340,692587,W
168,924494,D
4134,747497,W
983,931199,D
2971,964356,D
7936,127030,D
5889,479038,W
5014,312902,W
396,329012,W
5639,351254,D
9350,518625,W
7579,393655,W
6062,292746,D
8663,739072,D
3626,715589,D
9833,149096,W
8405,60628,W
8781,133186,W
5974,406252,W
9988,594681,D
188,104134,D
6567,624517,D
4113,518036,D
2136,287970,D
1826,901059,W
5998,816077,W
2079,792120,W
1443,849742,D
8793,936347,D
6626,197439,W
5979,892087,W
8485,45217,D
6083,737446,W
6901,604184,W
672,178218,D
7627,340972,D
2034,890748,W
870,414898,W
4582,304249,D
4683,388702,D
3121,231437,W
2673,218774,W
8326,727799,D
6632,851316,D
7054,859589,W
4230,248209,D
4836,788012,D
7826,674554,W
11,992176,D
903,750152,D
4316,731440,D
752,201980,D
7478,528485,W
6257,571233,D
2748,803071,D
8538,335472,W
1424,391465,D
2454,3117,D
1388,384441,D
334,814850,W
548,557576,D
8454,273515,W
2652,724222,D
6045,844886,W
4992,664699,D
24,302868,W
208,830416,D
4759,290254,W
2989,477665,W
9170,380310,W
3454,469729,D
665,656357,W
918,583495,D
6742,641169,D
7023,532774,W
7821,925656,D
1091,711732,W
8892,515424,D
7668,349079,D
9565,750053,W
7515,579979,D
9931,982629,D
9719,639542,D
9704,295123,D
232,352899,D
1487,778172,D
1343,277845,W
5496,827139,W
1639,709882,D
4946,768954,W
1599,794043,W
3806,562360,W
6336,873635,D
9458,76703,W
6943,562384,W
6547,150024,D
5113,160668,W
1196,631953,D
1452,735104,D
3180,58611,D
9740,404111,D
3759,836860,D
5018,196526,D
2168,885331,D
2041,364320,D
4338,105115,D
6909,757539,W
7994,167624,W
8084,649694,D
4623,316222,W
7115,915490,D
6545,600646,D
4396,617809,W
4115,283618,W
8475,715363,D
9745,380609,W
4164,845152,D
2901,719276,W
3422,264664,W
4035,23396,W
9160,766980,W
6620,512981,D
7568,539536,W
8641,528077,W
6869,678834,W
381,329259,D
1950,777703,D
1323,640077,W
9196,402330,W
5665,591464,D
1661,447626,W
4388,185399,W
2581,53727,D
4418,403293,D
592,552839,D
1113,289909,W
8492,445117,W
244,970536,D
7775,743388,W
1251,300285,D
4356,185207,W
4720,426277,D
8536,838244,W
3991,273363,W
4951,520127,W
3657,690492,D
342,768548,D
7254,293358,W
5110,243108,D
2563,584522,D
6152,461493,D
9264,632837,D
6218,788458,W
3492,546340,W
619,919407,W
4057,900924,D
1560,777775,W
183,237485,D
7712,670907,D
5868,937997,D
1427,497660,W
1981,909106,D
4062,422532,D
3229,534750,W
2856,999032,D
6981,977084,W
7482,337022,W
8784,795264,D
1724,815759,D
2521,680802,W
4117,110642,W
4909,243661,D
8783,12007,D
3488,962710,D
1199,378603,D
3656,192373,D
4001,73034,D
4804,40410,D
4997,204282,W
5628,634581,D
9226,722686,W
4823,139604,W
493,708800,W
1001,516948,D
6957,834339,D
4253,962373,D
8042,732555,D
2525,516979,W
3938,197072,W
9509,809674,D
4982,674412,D
4231,998266,W
9012,648723,D
7127,707124,W
7914,348475,D
3183,127271,W
3331,611042,W
5181,108633,W
4182,123394,D
3298,742123,D
4734,82964,D
2223,280470,D
6349,718820,D
8707,221055,D
4930,609469,W
4895,613761,W
3698,897374,W
465,610486,W
6406,407934,D
2329,421264,W
2276,281884,D
7988,355637,D
159,521277,W
5180,112835,W
787,560404,D
6958,118326,W
8788,207377,D
77,34002,W
1892,110585,D
5805,13583,D
2693,769659,W
3438,275977,D
9769,39334,D
2786,200,D
1376,11317,W
9161,912269,D
1591,938818,D
7666,307752,D
1789,50255,D
1412,836611,W
8144,392554,D
8847,423,W
9141,285741,D
1067,275834,W
2656,261262,D
4789,151569,W
822,652407,D
160,561440,D
4134,848290,W
3701,496738,D
4384,767157,W
6031,906712,D
4518,653839,D
4812,944686,D
9858,278495,W
4926,288955,W
2565,903049,W
976,558341,D
6155,721921,D
9009,431370,W
4104,747781,W
1606,813535,W
1162,535415,D
9126,215545,W
837,44156,D
1778,163534,W
7235,546279,W
7438,227919,D
1187,642219,W
9907,441915,D
6214,384068,D
5924,22126,W
7672,526175,D
5631,838925,W
7778,822532,W
7021,927078,W
5348,557244,D
4650,382448,W
2428,628824,W
9208,129252,W
303,938012,W
5795,377351,W
7242,272612,D
2713,413853,W
9614,829768,W
294,782138,W
7763,668923,W
5899,207363,W
5160,389945,W
1913,226687,W
4496,735332,D
620,556870,D
2828,490528,W
7246,390374,W
7306,559562,D
4094,487131,D
3611,917435,D
2816,959159,D
1741,23076,W
1132,823595,W
6404,114293,W
1917,785897,W
9830,382490,D
9550,219056,W
2626,185258,D
6227,419457,D
416,528439,W
7215,698486,D
7516,36980,D
7256,546069,D
7953,289856,D
5296,305911,D
359,10565,W
8327,782768,W
9699,62137,D
369,120457,W
715,400382,D
1287,679265,W
1018,700047,D
8679,289781,W
1265,846765,W
6693,695655,W
1503,782964,W
9578,801002,D
3452,230041,D
8632,2057,D
1698,147853,D
2441,476627,W
6284,426575,W
6730,442484,W
8254,486621,D
181,545040,W
7721,966003,W
3594,539743,W
4665,451105,D
3478,85587,W
8942,416481,D
4383,328555,D
7044,575815,W
8092,529209,D
185,794473,W
2092,370853,W
4927,464555,D
914,324023,W
55,770002,D
6165,907555,D
4038,399304,D
5188,166094,W
7630,475668,D
3113,627160,D
8304,675033,D
8649,999395,D
5893,875449,W
9550,384272,D
5828,952361,W
9727,200924,D
5661,733562,D
649,893596,D
6680,438960,W
8558,770205,D
7364,872473,D
108,240823,D
7437,146359,D
6669,870887,W
6641,639654,W
4709,648100,D
3959,816060,W
6147,150590,D
2,528160,D
1042,311545,W
500,711655,D
339,41941,W
3032,865375,D
5601,791026,D
4433,487639,D
9850,118841,D
5706,358003,D
4951,934561,D
4907,156005,W
1379,932779,D
7757,786713,D
1069,507614,W
2792,919793,W
8544,518927,W
2253,29411,D
3910,814432,D
6214,150038,W
9969,790153,W
5310,94170,W
8126,316441,D
1303,881327,W
9201,156432,D
8058,499142,W
8772,814035,D
5228,492752,W
5989,808791,D
6007,485621,W
2235,555063,D
9825,949510,D
2715,274469,D
4561,531518,W
2736,906080,D
9990,387106,W
6915,188984,W
1743,257228,D
5359,339809,W
9413,633023,D
9098,382616,D
6965,308675,W
2765,22017,D
5838,374718,W
7882,347380,D
9596,147623,W
9115,783885,D
1074,72339,W
2186,72212,D
7462,265768,D
7956,104606,W
1847,410366,D
3673,693246,W
5237,258338,D
1781,185981,D
848,306308,D
3904,687757,D
1993,37878,D
6957,355687,D
7618,8365,D
3137,224107,W
4361,485295,W
7245,55986,W
809,616716,D
5123,232222,D
5865,540188,W
575,698396,W
5779,160092,W
1224,318164,W
8336,556348,D
471,457201,W
3171,600299,W
6620,70100,D
4826,797401,D
8272,538503,W
1343,712754,D
1146,363317,D
3160,500509,W
6494,679168,D
9308,81816,D
8624,373496,D
5743,344257,W
7076,201885,W
1491,588962,W
6399,559022,W
9581,865654,W
6355,106877,W
6013,475129,W
1717,457241,D
966,7659,W
9889,242313,W
1210,374209,W
8750,839915,D
2883,701381,W
6981,529339,W
799,729484,W
1104,53089,D
5774,985281,W
2077,126990,D
2253,829443,W
7716,960453,W
1123,347164,D
2689,192792,W
8609,363328,D
1001,853589,D
1131,558867,D
3063,52305,W
5666,840142,D
9581,577196,W
2363,489643,D
1427,444017,W
7023,868873,D
7132,977303,W
5000,641444,D
7239,149466,W
9439,434063,D
4041,113265,D
2238,740796,D
4870,976381,D
4967,979255,D
1309,708139,W
3353,102291,W
2414,807108,W
808,267680,W
3297,847702,W
6316,359893,W
4913,429964,W
6178,758288,D
248,250126,D
1901,439660,D
6005,818856,D
8578,144305,D
4317,772233,D
4004,740861,D
9297,289494,D
1023,741125,W
5428,650026,W
7036,862764,D
352,10332,D
2620,28124,D
2841,641866,D
7644,334149,D
3910,78407,W
6355,268357,D
5020,341564,D
2362,45236,W
2504,438894,D
9777,608450,D
3881,657282,W
2715,39270,D
8281,129803,D
4606,227511,D
7967,409539,W
663,68201,W
6139,622041,W
4547,279998,W
9536,453354,W
643,597245,W
4867,19511,W
5885,868905,D
1587,103677,W
7191,971683,W
1228,823616,W
6725,292833,D
4572,443422,W
237,588746,W
4164,372163,D
8393,450018,D
2625,727162,D
4376,530387,D
1063,702270,W
1996,999132,D
6047,301904,W
5532,55842,W
4216,476477,D
6741,157159,D
6692,382708,D
5406,779733,D
5097,577939,D
9511,206767,W
3850,543723,W
7059,591438,W
7702,284452,D
2839,186,D
1446,955285,W
2129,119262,W
8602,646678,D
7404,634228,D
4608,271732,D
3134,118482,W
2587,695776,W
5506,480681,W
1247,40739,D
9798,85288,W
1223,181072,W
5565,397834,W
6878,972625,D
9813,91879,D
8188,849522,W
458,966856,W
5629,507619,W
6944,858101,W
5923,705233,D
7849,916431,W
9862,296937,W
4215,340634,W
9488,726992,D
372,104095,D
9848,158062,W
8318,209579,W
6528,973475,D
6363,492678,D
1606,244148,D
5887,153699,W
8030,404117,D
5274,605548,W
7506,569036,W
8629,589506,D
9724,84705,W
5978,90146,W
6517,889347,D
986,883525,D
9025,884569,W
2698,792274,D
9246,216656,W
7084,249789,D
5018,332464,D
3250,539438,D
3553,285148,W
4692,124561,D
4854,368921,W
8521,648008,W
3544,261830,D
1220,222750,W
5146,356395,D
468,985724,W
7591,878181,D
9327,857067,D
8939,79433,D
4284,577316,D
5794,934829,D
9677,23266,D
9117,935971,D
8530,713892,W
2025,631782,D
5337,434232,W
8043,102067,W
0,334436,W
3436,36754,W
3856,455498,W
4434,872753,D
6046,993034,W
7649,128607,D
2869,54997,W
7934,866969,D
3596,851678,D
9416,685228,D
2148,661802,D
8281,951287,W
8693,529004,W
6340,210520,W
4389,782304,W
4771,443253,W
8048,837481,D
3159,80256,D
6658,839548,W
4363,687659,D
8604,364246,W
1708,229110,W
1747,58507,D
3250,402563,W
8811,371810,D
5621,372156,D
3657,321112,D
7021,640247,D
3296,714005,W
1498,521071,W
1767,784982,D
2685,610478,W
8192,346741,D
9631,835233,W
8928,416255,D
958,4577,W
5993,185280,D
3879,84913,D
5841,124647,D
4454,3915,W
4958,776575,W
4278,873650,W
9369,288208,W
5453,778178,W
4865,792498,D
7355,108113,W
1255,220342,W
4748,824281,D
5818,930335,W
3993,2142,D
541,156513,D
8889,855667,W
9380,995321,W
8264,32697,W
3637,203989,D
3733,469184,D
7708,528284,W
4213,337833,D
5280,212076,D
5916,950318,D
244,409443,W
7386,411218,W
2132,356663,D
7843,554173,W
1054,363721,D
5027,652909,W
1659,600968,D
5735,134684,W
6743,402270,D
4646,71815,D
7900,751584,D
1371,629432,D
2956,212183,D
7722,454872,W
2839,747737,W
2294,807241,W
9185,735160,D
7608,785670,W
7576,775190,W
3263,166217,D
5442,453783,D
3503,75512,W
3681,216123,W
2754,650028,D
309,971882,W
4884,965045,W
2606,684732,W
9094,604634,W
9665,153486,D
8559,484755,D
7412,403880,D
2576,188749,W
4190,194206,W
1526,806992,D
8293,570036,W
477,579586,D
9038,752170,W
2710,651310,W
6098,522675,D
8135,651788,W
6336,153457,D
3924,563664,W
1206,278691,W
9794,165409,W
3689,86849,W
7036,909326,D
2395,529722,D
4108,585241,W
3334,871454,D
5846,752331,D
1319,55951,D
2224,729130,D
7653,753432,W
4591,530560,D
2662,449575,D
7,105704,W
4745,469209,W
1755,540051,D
5893,391217,D
3596,980962,D
6622,519776,D
9466,329887,W
1301,698910,D
8065,972796,D
8555,931116,D
7988,62374,W
2126,827854,W
7600,386588,D
2924,791733,W
9420,35555,D
4942,805334,D
2265,778461,W
6082,98840,W
7864,196284,D
7670,906274,W
1672,496741,W
37,828194,D
2276,605193,D
5976,557882,D
938,218984,W
2804,825589,D
2194,816684,D
7988,916909,W
8644,394591,D
8647,572519,D
8375,905260,W
3701,710614,D
4343,408509,W
4883,308494,W
1309,605132,D
8768,767453,W
7340,949566,D
6832,303654,D
1341,102446,D
2409,461816,D
5616,823137,W
9565,38637,D
2153,42820,D
2544,582273,W
2567,590700,W
9866,910278,W
8712,918349,W
5657,348042,W
8702,557096,D
8877,556442,W
9767,705501,W
511,567372,W
1496,155023,W
6334,357084,W
9854,2963,W
5068,221132,W
5916,544245,D
6709,788401,W
6871,604026,D
6112,794087,D
6014,605495,W
3177,488637,W
7605,914998,D
7744,150717,D
7474,894992,W
5801,152569,W
3297,749308,D
3672,452384,W
2583,435524,D
535,118797,W
1463,324004,W
2318,920098,W
6662,374301,W
8920,892668,D
6615,553372,D
3988,750410,D
3844,402267,W
6916,300612,W
8906,562540,D
6663,801694,D
3464,950186,W
4513,459085,D
2856,825283,W
7245,162501,D
4977,79643,W
4519,986707,D
5958,370597,D
4071,489902,D
5952,769507,W
3367,596919,W
6539,470185,W
140,892734,D
8683,421998,D
5167,4245,D
6481,927475,W
5477,439396,D
232,913257,D
6438,308911,D
3359,750693,D
6619,535932,W
76,321265,D
9455,407789,W
7007,836255,W
8511,678511,W
2816,935657,W
6416,635241,W
8178,684812,D
8917,80786,D
400,258862,D
5857,300013,W
6637,625283,D
308,968883,W
6615,143248,D
5669,169343,W
5879,314119,D
33,528542,D
7502,961180,D
8398,148046,D
823,646314,W
